,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2015,0.22320306974472684,0.19845286529362977,0.19845286529362977,0.3150039000240316,0.3419088144091966,0.3419088144091966,0.3419088144091966,0.3419088144091966,0.3419088144091966,0.3419088144091966,0.3419088144091966
2016,0.13869765651118343,0.3188755996138313,0.3188755996138313,0.3500825118103373,0.29268615931501707,0.29268615931501707,0.29268615931501707,0.29268615931501707,0.29268615931501707,0.29268615931501707,0.29268615931501707
2017,0.30487096352653903,0.317739136268668,0.317739136268668,0.3997455164931486,0.3808641754716797,0.3808641754716797,0.3808641754716797,0.3808641754716797,0.3808641754716797,0.3808641754716797,0.3808641754716797
2018,0.2289895200095795,0.16247345287038734,0.16247345287038734,0.2289895200095795,0.48398578961011307,0.48398578961011307,0.48398578961011307,0.48398578961011307,0.48398578961011307,0.48398578961011307,0.48398578961011307
2019,0.2628665876890709,0.3397949212525548,0.3397949212525548,0.3309847777943745,0.32033527468668793,0.32033527468668793,0.32033527468668793,0.32033527468668793,0.32033527468668793,0.32033527468668793,0.32033527468668793
2020,0.17111196336743673,0.1944388604060054,0.1944388604060054,0.23266126797985515,0.26464100610443175,0.26464100610443175,0.26464100610443175,0.3101301028603658,0.3101301028603658,0.3101301028603658,0.3101301028603658
