,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016,0.260545806900682,0.260545806900682,0.260545806900682,0.260545806900682,0.260545806900682,0.260545806900682,0.260545806900682,0.260545806900682,0.260545806900682,0.260545806900682,0.260545806900682
2017,0.4362564561740658,0.4362564561740658,0.4362564561740658,0.44843882991500567,0.5622008981073253,0.5622008981073253,0.5622008981073253,0.5622008981073253,0.5622008981073253,0.5622008981073253,0.5622008981073253
2018,0.019179900865439452,0.019179900865439452,0.019179900865439452,0.09224873064881499,0.2661610214579623,0.2661610214579623,0.2661610214579623,0.2661610214579623,0.2661610214579623,0.2661610214579623,0.2661610214579623
2019,0.015351509255173675,0.015351509255173675,0.015351509255173675,0.015351509255173675,0.21454654615579866,0.21454654615579866,0.21454654615579866,0.21454654615579866,0.21454654615579866,0.21454654615579866,0.21454654615579866
2020,0.28215488726508176,0.4783698386665403,0.4783698386665403,0.4783698386665403,0.4185406994701088,0.4185406994701088,0.4185406994701088,0.4185406994701088,0.4185406994701088,0.4185406994701088,0.3872064816096865
