,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,0.2492743376735866,0.2492743376735866,0.2492743376735866,0.2492743376735866,0.3455550601991344,0.3455550601991344,0.3455550601991344,0.3455550601991344,0.3455550601991344,0.3455550601991344,0.3455550601991344
2017,0.32295137346971287,0.32295137346971287,0.32295137346971287,0.27931291906133543,0.38110852207694335,0.38110852207694335,0.38110852207694335,0.38110852207694335,0.38110852207694335,0.38110852207694335,0.38110852207694335
2018,0.09974717410464778,0.15846162936354427,0.15846162936354427,0.14657265536671496,0.22081990423813277,0.22081990423813277,0.22081990423813277,0.22081990423813277,0.22081990423813277,0.22081990423813277,0.22081990423813277
2019,0.022466626209201118,0.022466626209201118,0.022466626209201118,0.022466626209201118,0.18201418683952586,0.18201418683952586,0.18201418683952586,0.18201418683952586,0.18201418683952586,0.18201418683952586,0.18201418683952586
2020,0.30234209983980664,0.4631335443059702,0.4631335443059702,0.4631335443059702,0.42117972356141187,0.42117972356141187,0.42117972356141187,0.42117972356141187,0.42117972356141187,0.36181006335033017,0.34190759738171245
