2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2492743376735866,0.2492743376735866,0.2492743376735866,0.2492743376735866,0.3455550601991344,0.3455550601991344,0.3455550601991344,0.3455550601991344,0.3455550601991344,0.3455550601991344,0.3455550601991344
0.30445338828305396,0.30445338828305396,0.30445338828305396,0.26087875893172363,0.27803800900745906,0.27803800900745906,0.27803800900745906,0.27803800900745906,0.27803800900745906,0.27803800900745906,0.27803800900745906
0.2635578092197882,0.4181018013402689,0.4181018013402689,0.35930959657463535,0.3267531867696544,0.3267531867696544,0.3267531867696544,0.3267531867696544,0.3267531867696544,0.3267531867696544,0.3267531867696544
0.20126787987597317,0.20126787987597317,0.20126787987597317,0.20126787987597317,0.22852926118328534,0.22852926118328534,0.22852926118328534,0.22852926118328534,0.22852926118328534,0.22852926118328534,0.22852926118328534
0.3729435129954737,0.4422310293823076,0.4422310293823076,0.4422310293823076,0.4018675435197925,0.4018675435197925,0.4018675435197925,0.4018675435197925,0.4018675435197925,0.3227385518844508,0.32262131730574206
